fen	san	score	site	c2_pass	best_es	second_best_es	maia_p_600	maia_p_1000	maia_p_1400	maia_p_1800	maia_p_2200	maia_p_2600	gem_600	gem_1000	gem_1400	gem_1800	gem_2200	gem_2600	analysis_url
1r4k1/n2bp2p/3q2p1/1ppPp1QN/2P1P3/1P1B1R1P/6P1/6K1 w - - 0 28	Qh6	3.9	https://lichess.org/P005aV8T	false	0.8456810820345407	0.8222615260136762	0.36035666418702267	0.29948174066209454	0.12325678518079887	0.08454935627901215	0.19250527770684556	0.2953493963735893	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1r4k1%2Fn2bp2p%2F3q2p1%2F1ppPp1QN%2F2P1P3%2F1P1B1R1P%2F6P1%2F6K1%20w%20-%20-%200%2028
2r2r1k/1p2q1p1/p1np2bp/3B2N1/3PPp1P/2P2Q2/PP3P2/2KR3R w - - 3 22	Rhg1	3.9	https://lichess.org/XpRg9esK	false	0.7098684931758285	0.7091095639886315	0.016451703689763574	0.00774735356380083	0.005083185081072704	0.004892466781247636	0.005039344304488906	0.009089682184677374	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2r2r1k%2F1p2q1p1%2Fp1np2bp%2F3B2N1%2F3PPp1P%2F2P2Q2%2FPP3P2%2F2KR3R%20w%20-%20-%203%2022
2k1r3/1pbn4/p1p4p/P2q1p1b/R1NP2p1/3Q3P/1P1B1PP1/4N1K1 b - - 1 28	Nc5	3.9	https://lichess.org/zZoBIZHC	false	0.7857969855524269	0.70145635827134	0.01917265097920301	0.009855207389163881	0.018481497771162543	0.042050340527696434	0.09137610799549074	0.11317603841268002	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2k1r3%2F1pbn4%2Fp1p4p%2FP2q1p1b%2FR1NP2p1%2F3Q3P%2F1P1B1PP1%2F4N1K1%20b%20-%20-%201%2028
2r1kb1r/pp1bpppp/1q6/3Pp3/4P1n1/5N1P/PP1Q1PP1/R3KBNR b KQk - 2 12	e6	3.9	https://lichess.org/Jl9sbZDB	false	0.6705428791057813	0.5990111810176295	0.03894881680844001	0.05058148722616488	0.08191814900628992	0.10413381660109167	0.14121985111836433	0.12979694236365216	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2r1kb1r%2Fpp1bpppp%2F1q6%2F3Pp3%2F4P1n1%2F5N1P%2FPP1Q1PP1%2FR3KBNR%20b%20KQk%20-%202%2012
rnb1kbnr/pp1p3p/2p2pp1/4p3/2B1P3/2NP1Q1N/P1qB1PPP/3RK2R w Kkq - 0 10	Ng5	3.9	https://lichess.org/Kmw7Sofv	false	0.7518131775349546	0.7406582830702547	0.051637350011005945	0.15693501144308156	0.17444955410384674	0.13777104103070603	0.09181830387174347	0.08974594134984545	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rnb1kbnr%2Fpp1p3p%2F2p2pp1%2F4p3%2F2B1P3%2F2NP1Q1N%2FP1qB1PPP%2F3RK2R%20w%20Kkq%20-%200%2010
r2q1r1k/5pp1/p2p1N1p/1pp3P1/3nPP2/5P2/PPP4Q/2KR3R w - - 2 19	f5	3.9	https://lichess.org/TFbPN2cQ	false	0.8922097383091949	0.8432631204203119	0.005897238115454911	0.0036693511857084833	0.0035104784991126007	0.006394675748757853	0.021325222790482767	0.057694607520484886	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r2q1r1k%2F5pp1%2Fp2p1N1p%2F1pp3P1%2F3nPP2%2F5P2%2FPPP4Q%2F2KR3R%20w%20-%20-%202%2019
1r1qr3/p5kb/2p3p1/2p2p2/3pPQNP/P2P2N1/1PP2P2/2KR3R w - - 2 25	h5	3.9	https://lichess.org/FX7kdxfX	false	0.8997562957102946	0.8943160689326426	0.09240955695767238	0.054705524640644126	0.02052294072403261	0.008409909935446295	0.005407422740402317	0.007436584945308065	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1r1qr3%2Fp5kb%2F2p3p1%2F2p2p2%2F3pPQNP%2FP2P2N1%2F1PP2P2%2F2KR3R%20w%20-%20-%202%2025
r1b1kbnr/pp2pppp/n1p5/3N4/2Q5/8/PPPP1KPP/R1B2B1R w kq - 0 10	Qc3	3.9	https://lichess.org/Qwz5224T	false	0.856864845578129	0.8480684627039938	0.004297170328150874	0.005680746947891083	0.0047869935868650884	0.003595841218939585	0.007432218628331093	0.019089701701114587	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1b1kbnr%2Fpp2pppp%2Fn1p5%2F3N4%2F2Q5%2F8%2FPPPP1KPP%2FR1B2B1R%20w%20kq%20-%200%2010
1kqr3r/6p1/2pb2p1/1p1p1p2/1P1P4/1QN2BP1/5P1P/1R2R1K1 w - - 0 24	Nxb5	3.9	https://lichess.org/j12V4soL	false	0.8639396241959597	0.8536744923340226	0.014842838143051063	0.017776505773876173	0.019601569875102712	0.026067226572197632	0.037612191448394255	0.04185053686379624	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1kqr3r%2F6p1%2F2pb2p1%2F1p1p1p2%2F1P1P4%2F1QN2BP1%2F5P1P%2F1R2R1K1%20w%20-%20-%200%2024
2b5/5p2/2k3p1/pp1pPP1N/3P2P1/1P2K3/8/8 w - - 0 39	e6	3.9	https://lichess.org/Ri6Fpzv2	false	0.5812008926446736	0.5147240615881282	0.050108482366441894	0.016939316923911034	0.008186149570228231	0.008877896081368708	0.02973171710297787	0.07868877228797852	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2b5%2F5p2%2F2k3p1%2Fpp1pPP1N%2F3P2P1%2F1P2K3%2F8%2F8%20w%20-%20-%200%2039
2kr4/pppq1p2/2nbb3/3n4/3P3N/2PQ2P1/PP1NP2P/2KR1B1R b - - 8 15	Ncb4	3.9	https://lichess.org/EMp2YrL2	true	0.5649872147270768	0.39305576011188204	0.01161753505047382	0.02279787430931152	0.025549856154429593	0.03741035568837847	0.11782247688221612	0.3136114739507989	true	true	true	true	false	false	https://flawchess.com/analysis?fen=2kr4%2Fpppq1p2%2F2nbb3%2F3n4%2F3P3N%2F2PQ2P1%2FPP1NP2P%2F2KR1B1R%20b%20-%20-%208%2015
r1bqkbnr/3p1ppp/4p3/n1p5/2P1P3/p2PBQ2/P3BPPP/1NKR2NR b kq - 0 12	Nb3+	3.9	https://lichess.org/5tsLo3zv	false	0.6697289417427889	0.664824067524339	0.2401771249990843	0.26333522782971763	0.14102886826023273	0.0616836534119372	0.045410524143390016	0.08279481729405179	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1bqkbnr%2F3p1ppp%2F4p3%2Fn1p5%2F2P1P3%2Fp2PBQ2%2FP3BPPP%2F1NKR2NR%20b%20kq%20-%200%2012
r2b1rk1/1b3ppp/p1q2P2/1pp5/3p1RN1/1P1P4/PNP1Q1PP/5RK1 w - - 1 21	Nh6+	3.9	https://lichess.org/4xhXzMMq	false	0.8343026258530621	0.8038032652913998	0.06346589438349255	0.06536930538640792	0.05956236972730834	0.053825203214998535	0.08970940595047538	0.22131700679266758	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r2b1rk1%2F1b3ppp%2Fp1q2P2%2F1pp5%2F3p1RN1%2F1P1P4%2FPNP1Q1PP%2F5RK1%20w%20-%20-%201%2021
2b5/8/8/8/3k1Kp1/8/6B1/8 w - - 5 61	Bf3	3.9	https://lichess.org/kQuVZDe4	false	0.5	0.5	0.137375861791801	0.08570424397571598	0.06780228969361247	0.08370516332469655	0.08859611536426377	0.06525375095320218	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2b5%2F8%2F8%2F8%2F3k1Kp1%2F8%2F6B1%2F8%20w%20-%20-%205%2061
r2qkbnr/1pp2pp1/p1p5/4p2p/4P1b1/3P1N1P/PPP2PP1/RNBQ1RK1 b kq - 0 7	Qf6	3.9	https://lichess.org/mdMeln2I	false	0.48711557303526726	0.46141502858974687	0.03641371867955337	0.15253019138081272	0.24686736911479185	0.37271441493212043	0.7024690171848843	0.7872218670311116	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r2qkbnr%2F1pp2pp1%2Fp1p5%2F4p2p%2F4P1b1%2F3P1N1P%2FPPP2PP1%2FRNBQ1RK1%20b%20kq%20-%200%207
r1bq1rk1/pppn1pbp/3p1np1/3Pp1N1/2B1P3/2N5/PPP2PPP/R1BQ1RK1 w - - 0 9	Ne6	3.9	https://lichess.org/HKfSDDEY	false	0.5413288883579234	0.5248335896523929	0.03022298935342174	0.015871726193336003	0.007698571115758893	0.003599491241453929	0.001678646244518185	0.0002416157120318067	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1bq1rk1%2Fpppn1pbp%2F3p1np1%2F3Pp1N1%2F2B1P3%2F2N5%2FPPP2PPP%2FR1BQ1RK1%20w%20-%20-%200%209
3r4/p3k3/2p3P1/1p5p/2B5/2P3R1/PPK4n/8 w - - 0 28	g7	3.9	https://lichess.org/bs4b0dOn	false	0.7864161013518403	0.7313584554765282	0.37276247397923273	0.26301602676783076	0.2001647021731801	0.240293434057867	0.4065211619169045	0.4742616256578723	false	false	false	false	false	false	https://flawchess.com/analysis?fen=3r4%2Fp3k3%2F2p3P1%2F1p5p%2F2B5%2F2P3R1%2FPPK4n%2F8%20w%20-%20-%200%2028
4rbk1/1p4pp/p1qrpp2/3N1b2/8/4BQ1P/PP1R1PP1/3R2K1 w - - 3 27	Nxf6+	3.9	https://lichess.org/3in5MLtE	true	0.5531881623684916	0.3904236728688792	0.29812197993901773	0.3792317449656033	0.5062775749748016	0.5403884259405953	0.580910850185946	0.6232073883068647	false	false	false	false	false	false	https://flawchess.com/analysis?fen=4rbk1%2F1p4pp%2Fp1qrpp2%2F3N1b2%2F8%2F4BQ1P%2FPP1R1PP1%2F3R2K1%20w%20-%20-%203%2027
rnbqkbnr/pp2pppp/2p5/8/3pP3/2N2Q2/PPPP1PPP/R1B1KBNR w KQkq - 0 4	Bc4	3.9	https://lichess.org/pdANW11q	false	0.511044443209752	0.4714948226881868	0.19273637126405432	0.19538233167205316	0.22283169208089335	0.4960918055031599	0.7115639277561321	0.8240415040796074	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rnbqkbnr%2Fpp2pppp%2F2p5%2F8%2F3pP3%2F2N2Q2%2FPPPP1PPP%2FR1B1KBNR%20w%20KQkq%20-%200%204
6k1/6p1/p1B4p/1p2pR2/3b2P1/P2P4/6P1/7K w - - 1 43	Bxb5	3.9	https://lichess.org/LXpdOmXK	false	0.8900665879155911	0.8871510237600677	0.010813948908282486	0.0019424282255871197	0.0010743243421785557	0.0010680597611678827	0.0010251217111887985	0.0010226784356129782	false	false	false	false	false	false	https://flawchess.com/analysis?fen=6k1%2F6p1%2Fp1B4p%2F1p2pR2%2F3b2P1%2FP2P4%2F6P1%2F7K%20w%20-%20-%201%2043
rn2k2r/pp2q3/2p1p3/5p1p/6n1/2NP1Q1P/PPP2PP1/R3R1K1 b kq - 0 15	Nd7	3.9	https://lichess.org/lLDo5GVo	false	0.6346718261450347	0.6183032245766588	0.13015536842225142	0.2186924502409339	0.3474333507987816	0.4105479882046163	0.41433870123626143	0.4101579741635279	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rn2k2r%2Fpp2q3%2F2p1p3%2F5p1p%2F6n1%2F2NP1Q1P%2FPPP2PP1%2FR3R1K1%20b%20kq%20-%200%2015
5rk1/rppqbp1n/2n1p1p1/p2pP1Pp/3P1N1P/P1N1BP2/1PPQ4/2KR3R w - - 4 19	Nxh5	3.9	https://lichess.org/nAWd2SQO	false	0.6414742687583961	0.6380799643424951	0.029306760023976558	0.08247479143660971	0.11219797994375809	0.09714291234027841	0.07578168859094352	0.07986674520266338	false	false	false	false	false	false	https://flawchess.com/analysis?fen=5rk1%2Frppqbp1n%2F2n1p1p1%2Fp2pP1Pp%2F3P1N1P%2FP1N1BP2%2F1PPQ4%2F2KR3R%20w%20-%20-%204%2019
6k1/1R5p/4N1p1/p4p2/5b2/1P5P/r1r2PP1/5RK1 b - - 7 36	Be3	3.9	https://lichess.org/1oiE3BWb	false	0.5	0.5	0.04253726039948364	0.07948564754137112	0.150400113864691	0.20736160684981764	0.2982805767323721	0.33838961223187447	false	false	false	false	false	false	https://flawchess.com/analysis?fen=6k1%2F1R5p%2F4N1p1%2Fp4p2%2F5b2%2F1P5P%2Fr1r2PP1%2F5RK1%20b%20-%20-%207%2036
r1bq1rk1/4bpp1/2n1pn1p/pp1p2N1/2pP1B1P/2P1P3/PPQNBPP1/R3K2R w KQ - 0 12	Be5	3.9	https://lichess.org/fRNrekYN	false	0.5156437324214209	0.45775702105393146	0.1581430078183148	0.20465365949754163	0.19711611826610867	0.251147183262019	0.39175390954645417	0.40776450428192673	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1bq1rk1%2F4bpp1%2F2n1pn1p%2Fpp1p2N1%2F2pP1B1P%2F2P1P3%2FPPQNBPP1%2FR3K2R%20w%20KQ%20-%200%2012
5kr1/4qpb1/3p3p/r1pPpPpQ/Pp2P3/1P2R2P/6PK/2R1B3 w - - 9 37	Bxb4	3.9	https://lichess.org/S27GZe10	false	0.7356767892949336	0.6414742687583961	0.06256188549971196	0.054536564174378084	0.0735905460724027	0.1534070419163351	0.24391903385594102	0.2768183498435149	false	false	false	false	false	false	https://flawchess.com/analysis?fen=5kr1%2F4qpb1%2F3p3p%2Fr1pPpPpQ%2FPp2P3%2F1P2R2P%2F6PK%2F2R1B3%20w%20-%20-%209%2037
r1b1k1r1/ppq2p2/1bp2n2/4p2p/1PB1Pp2/P4Q1P/2PRNPPN/3R3K b q - 1 22	Bg4	3.9	https://lichess.org/p9jFALoB	false	0.5495449603745888	0.5285051773118131	0.07467260258392606	0.04731611467773421	0.03589094847493295	0.04892138782153503	0.09795701338014687	0.13152410955099939	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1b1k1r1%2Fppq2p2%2F1bp2n2%2F4p2p%2F1PB1Pp2%2FP4Q1P%2F2PRNPPN%2F3R3K%20b%20q%20-%201%2022
rn1qkb1r/1b3ppp/pn1p4/1p2pPP1/3NP3/2N1B3/PPP3BP/R2QK2R w KQkq - 0 12	Ne6	3.9	https://lichess.org/6u8rjbAL	false	0.6260928550975975	0.5622703840425896	0.047979090387389255	0.02708079817423938	0.014766711723374248	0.018860274682038665	0.04810325818997623	0.15653438939329864	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rn1qkb1r%2F1b3ppp%2Fpn1p4%2F1p2pPP1%2F3NP3%2F2N1B3%2FPPP3BP%2FR2QK2R%20w%20KQkq%20-%200%2012
2k2br1/1pq1pN2/p1b2np1/2p4p/P2r4/2N5/1PP1QPPP/R1B1R1K1 w - - 0 15	Nb5	3.9	https://lichess.org/mmv9TMBR	false	0.70145635827134	0.6582286101488871	0.025160263810949407	0.021304108518069374	0.02927692837729624	0.06321868176524288	0.09876276111012108	0.131795600240792	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2k2br1%2F1pq1pN2%2Fp1b2np1%2F2p4p%2FP2r4%2F2N5%2F1PP1QPPP%2FR1B1R1K1%20w%20-%20-%200%2015
r1b1q1k1/pp1n2b1/2p1p1p1/6Np/3P2NQ/2PB4/PP4PP/5RK1 w - - 0 21	Nf7	3.9	https://lichess.org/ZjlKLH2d	false	0.8756103708512714	0.8652328748321795	0.026652517350276975	0.04737764502618208	0.07375200021698515	0.14043937907250198	0.258144849567854	0.33168320487995223	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1b1q1k1%2Fpp1n2b1%2F2p1p1p1%2F6Np%2F3P2NQ%2F2PB4%2FPP4PP%2F5RK1%20w%20-%20-%200%2021
rnbqkbnr/pppp2pp/5p2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3	Nxe5	3.9	https://lichess.org/4O6JEsbt	false	0.6406270050754315	0.6252304785769166	0.024269663747514204	0.08101143498261706	0.13881589019157609	0.22637429374742638	0.2923357813148274	0.11427077430781385	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rnbqkbnr%2Fpppp2pp%2F5p2%2F4p3%2F4P3%2F5N2%2FPPPP1PPP%2FRNBQKB1R%20w%20KQkq%20-%200%203
3rr1k1/pp3p1p/6p1/2p2pQN/8/3q2P1/P5BP/R4R1K w - - 4 34	Qf6	3.9	https://lichess.org/n4k8qQkq	false	0.8900665879155911	0.8779967148318241	0.1824901595293718	0.09447723413524368	0.01939049266493909	0.004663270798740623	0.002224093237015833	0.0012691365851299377	false	false	false	false	false	false	https://flawchess.com/analysis?fen=3rr1k1%2Fpp3p1p%2F6p1%2F2p2pQN%2F8%2F3q2P1%2FP5BP%2FR4R1K%20w%20-%20-%204%2034
2r3k1/2r2pp1/p2np1p1/1p1pN3/3P1RPq/2P1Q2P/PP4PK/5R2 w - - 12 26	Nxg6	3.9	https://lichess.org/feW01erF	false	0.5865684965842631	0.5330902822991305	0.026382281981723675	0.024662194038420543	0.02249135092437518	0.03932682458935562	0.10405114871179234	0.1323780840926693	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2r3k1%2F2r2pp1%2Fp2np1p1%2F1p1pN3%2F3P1RPq%2F2P1Q2P%2FPP4PK%2F5R2%20w%20-%20-%2012%2026
r2q1rk1/1pp3p1/3p1np1/p1b1P2p/P3P1P1/2PP3P/1P4BK/R1BQ1R2 b - - 0 17	Nxg4+	3.9	https://lichess.org/q1tKGA5e	true	0.6889744833321929	0.5275875538925041	0.03388337312160703	0.024980306261295996	0.023180099502910032	0.020751700937182826	0.060340132668311765	0.12652887531047888	true	true	true	true	true	false	https://flawchess.com/analysis?fen=r2q1rk1%2F1pp3p1%2F3p1np1%2Fp1b1P2p%2FP3P1P1%2F2PP3P%2F1P4BK%2FR1BQ1R2%20b%20-%20-%200%2017
r1bqk2r/1p3ppp/p1p1pn2/4P3/1bP5/2NB4/PP3PPP/R1BQK2R b KQkq - 0 9	Qd4	3.9	https://lichess.org/CXlb9xjz	false	0.511044443209752	0.5092041601288086	0.009885502516540221	0.005275411881413757	0.004637034942588084	0.0075249308444086185	0.020474728339569755	0.026756714248250223	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1bqk2r%2F1p3ppp%2Fp1p1pn2%2F4P3%2F1bP5%2F2NB4%2FPP3PPP%2FR1BQK2R%20b%20KQkq%20-%200%209
r2q1rk1/pp3pp1/2n2n1p/2bp4/5Pb1/PB1P2NP/1P2N1P1/R1BQ1R1K b - - 0 15	Nd4	3.9	https://lichess.org/jPFa26EH	false	0.7531847075065126	0.6794279896334919	0.03274130757173705	0.022316668190391815	0.015246438907316683	0.019755488720033968	0.05248940690550037	0.07601988056249805	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r2q1rk1%2Fpp3pp1%2F2n2n1p%2F2bp4%2F5Pb1%2FPB1P2NP%2F1P2N1P1%2FR1BQ1R1K%20b%20-%20-%200%2015
2r2rk1/1p3ppp/p2q4/3Nn3/4P3/2Pp2PQ/PP2BP1P/2R1R1K1 w - - 0 22	Rcd1	3.9	https://lichess.org/MY0EgmHm	false	0.778265892525293	0.7685884778152217	0.042977933941756696	0.050841147660139176	0.07821185484902089	0.10420816634143423	0.11363892665625924	0.1419149437987742	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2r2rk1%2F1p3ppp%2Fp2q4%2F3Nn3%2F4P3%2F2Pp2PQ%2FPP2BP1P%2F2R1R1K1%20w%20-%20-%200%2022
r4rk1/3b1pp1/p2qp2p/3N4/P1pP4/8/1PPQ1PPP/R3R1K1 w - - 1 22	Nf6+	3.9	https://lichess.org/ZBIM2myZ	false	0.6440107489122191	0.6130758535536361	0.03421180648848308	0.017267406949134954	0.01621697162106516	0.012988641970519884	0.006363403219231514	0.00649579240453201	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r4rk1%2F3b1pp1%2Fp2qp2p%2F3N4%2FP1pP4%2F8%2F1PPQ1PPP%2FR3R1K1%20w%20-%20-%201%2022
1r3r2/2q2pbk/ppbppnpp/8/2P1P3/1PN1B1PP/P2Q1PB1/2R1R1K1 w - - 1 19	Nd5	3.9	https://lichess.org/cLYT3DDG	false	0.6672810362657015	0.591915609324709	0.025241530305174422	0.022359323135014732	0.02265896979190509	0.05428473200597915	0.2615472355928147	0.49619990781203854	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1r3r2%2F2q2pbk%2Fppbppnpp%2F8%2F2P1P3%2F1PN1B1PP%2FP2Q1PB1%2F2R1R1K1%20w%20-%20-%201%2019
r4rk1/4q2p/3p1npb/3Pp1Nb/pp2P2B/4NP2/PP4Q1/1K4RR w - - 0 29	Nf5	3.9	https://lichess.org/Z9xjqWZh	true	0.6515713880482262	0.5340066578563346	0.13814216284194358	0.13138521647414406	0.12064433654285231	0.14489330407332204	0.2892042152787013	0.4981956225849724	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r4rk1%2F4q2p%2F3p1npb%2F3Pp1Nb%2Fpp2P2B%2F4NP2%2FPP4Q1%2F1K4RR%20w%20-%20-%200%2029
5b1r/pp4pp/5k2/5p2/8/PB6/1PP2qPP/1K1R4 b - - 1 22	Bxa3	3.9	https://lichess.org/nEXOP2V3	false	0.9324736524133876	0.9320084773486981	0.040492429660655006	0.028431876535472512	0.02168057334950184	0.010017622083419296	0.0061316406281830185	0.0104322699937296	false	false	false	false	false	false	https://flawchess.com/analysis?fen=5b1r%2Fpp4pp%2F5k2%2F5p2%2F8%2FPB6%2F1PP2qPP%2F1K1R4%20b%20-%20-%201%2022
3r1rk1/p2b2pp/1p1qpp2/n3N3/3P1P2/3BP3/P5PP/1R1Q1RK1 w - - 0 18	Qh5	3.9	https://lichess.org/7guIQhQf	false	0.5667962794387497	0.5486333135073832	0.16001296290193692	0.15663869356460455	0.19252779423524083	0.3209716083562086	0.5711773251945089	0.7025120593177767	false	false	false	false	false	false	https://flawchess.com/analysis?fen=3r1rk1%2Fp2b2pp%2F1p1qpp2%2Fn3N3%2F3P1P2%2F3BP3%2FP5PP%2F1R1Q1RK1%20w%20-%20-%200%2018
R1b2rk1/1ppq4/2n1p2p/1N1pP1p1/3P1p1B/6P1/1PPQ1P1P/4K2R w K - 0 20	gxf4	3.9	https://lichess.org/4kO8Lhhg	false	0.8259971780608774	0.812928143673567	0.3376953860119195	0.42159224740381335	0.5025849988094957	0.6001119149428377	0.6519545809626102	0.6788993238098371	false	false	false	false	false	false	https://flawchess.com/analysis?fen=R1b2rk1%2F1ppq4%2F2n1p2p%2F1N1pP1p1%2F3P1p1B%2F6P1%2F1PPQ1P1P%2F4K2R%20w%20K%20-%200%2020
2kr4/ppp2ppp/8/3p4/6b1/q2BPP2/P1P4P/RK3Q1R b - - 0 19	Rd6	3.9	https://lichess.org/AP8oCRa4	true	0.5649872147270768	0.35598925108778084	0.24998888858386215	0.24408774309813408	0.4021539650077807	0.6514869620768695	0.7761815731109252	0.6462911495751563	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2kr4%2Fppp2ppp%2F8%2F3p4%2F6b1%2Fq2BPP2%2FP1P4P%2FRK3Q1R%20b%20-%20-%200%2019
r3r1k1/ppqb1p1n/2n3p1/3pP2N/2pP1P1p/P1P5/2BB2PP/R2Q1RK1 w - - 2 19	f5	3.9	https://lichess.org/7YqSLusl	false	0.7833074794076083	0.7255317251331461	0.09395786218616843	0.12696082757702873	0.20936363610047462	0.4297590883273759	0.7866388951821879	0.9154190046178634	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r3r1k1%2Fppqb1p1n%2F2n3p1%2F3pP2N%2F2pP1P1p%2FP1P5%2F2BB2PP%2FR2Q1RK1%20w%20-%20-%202%2019
rn1qkbnr/pb5p/1pp1p3/3p2P1/4B3/3P1NP1/PPP4P/RNBQK2R w KQkq - 0 9	Ne5	3.9	https://lichess.org/LRSUM0K0	true	0.8408144041620199	0.6952513126315362	0.13316756132795787	0.18637446745991776	0.30121425290441317	0.5179102127131393	0.6782175967943097	0.7240695343907236	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rn1qkbnr%2Fpb5p%2F1pp1p3%2F3p2P1%2F4B3%2F3P1NP1%2FPPP4P%2FRNBQK2R%20w%20KQkq%20-%200%209
5rk1/R3RNp1/4p2p/8/4n3/6P1/3r1PKP/8 w - - 1 35	Nxh6+	3.9	https://lichess.org/SH6iQWep	false	0.5	0.48619570897068454	0.3744906237556075	0.5548155839782232	0.6934974205682448	0.7877076128015627	0.823673664823017	0.7701593166389904	false	false	false	false	false	false	https://flawchess.com/analysis?fen=5rk1%2FR3RNp1%2F4p2p%2F8%2F4n3%2F6P1%2F3r1PKP%2F8%20w%20-%20-%201%2035
3r1rk1/1bp1qpp1/1p2pn1p/p3N3/P7/1B1P2QP/1PP2PP1/1R2R1K1 w - - 13 23	Ng6	3.9	https://lichess.org/1y2ZcecT	false	0.6770173032617418	0.6303926375862742	0.019152003138706457	0.01893452591687222	0.01304713508517226	0.017463947053778937	0.020891458897907892	0.01078925875306746	false	false	false	false	false	false	https://flawchess.com/analysis?fen=3r1rk1%2F1bp1qpp1%2F1p2pn1p%2Fp3N3%2FP7%2F1B1P2QP%2F1PP2PP1%2F1R2R1K1%20w%20-%20-%2013%2023
rnbqkbnr/pppp2pp/5p2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3	Nxe5	3.9	https://lichess.org/Y9Y66BXX	false	0.6217730635233241	0.6209067564512851	0.024269663747514204	0.08101143498261706	0.13881589019157609	0.22637429374742638	0.2923357813148274	0.11427077430781385	false	false	false	false	false	false	https://flawchess.com/analysis?fen=rnbqkbnr%2Fpppp2pp%2F5p2%2F4p3%2F4P3%2F5N2%2FPPPP1PPP%2FRNBQKB1R%20w%20KQkq%20-%200%203
2kr3r/bbp3p1/p6n/1p1p3p/1P1P1q2/P2B3P/3N1PPn/R2QR1K1 b - - 3 24	N6g4	3.9	https://lichess.org/J1VSppla	false	0.9101958264520412	0.9039918030317814	0.06211486113393245	0.06336148994125924	0.07150856864435552	0.06128817168016048	0.038680017187981794	0.03263391932161721	false	false	false	false	false	false	https://flawchess.com/analysis?fen=2kr3r%2Fbbp3p1%2Fp6n%2F1p1p3p%2F1P1P1q2%2FP2B3P%2F3N1PPn%2FR2QR1K1%20b%20-%20-%203%2024
1r3rk1/p2b1ppp/2p1p3/2p1P1P1/PqPpNB2/1P1P1Q2/6PP/5RK1 w - - 7 24	Nf6+	3.9	https://lichess.org/iaUQBbx1	false	0.7718467521712883	0.7633079165915984	0.029957172883508777	0.05821072032018234	0.13357711473071007	0.3166121615149618	0.5362176127402724	0.601412993240645	false	false	false	false	false	false	https://flawchess.com/analysis?fen=1r3rk1%2Fp2b1ppp%2F2p1p3%2F2p1P1P1%2FPqPpNB2%2F1P1P1Q2%2F6PP%2F5RK1%20w%20-%20-%207%2024
r1bn1rk1/ppp1qpp1/1n5p/4p1N1/4N2Q/1B1PP3/PPP3PP/R4RK1 w - - 0 15	Nf6+	3.9	https://lichess.org/3f2XEVOy	false	0.8296705794728743	0.7882656217191824	0.16833878330843594	0.19529505796185512	0.2086418231926187	0.23220531929708468	0.4212206354121645	0.5118005030085433	false	false	false	false	false	false	https://flawchess.com/analysis?fen=r1bn1rk1%2Fppp1qpp1%2F1n5p%2F4p1N1%2F4N2Q%2F1B1PP3%2FPPP3PP%2FR4RK1%20w%20-%20-%200%2015
r1bq3r/ppp2kpp/5n2/8/1bPn4/P1N5/1P1PBPPP/R1BQK1NR b KQ - 0 8	Bf5	3.9	https://lichess.org/DNHGmEYn	true	0.5504562746820834	0.39130033495471916	0.030196113978723453	0.054479333445171745	0.03702460498167151	0.07375462201392016	0.14411270562622283	0.1522527531717731	true	true	true	true	false	false	https://flawchess.com/analysis?fen=r1bq3r%2Fppp2kpp%2F5n2%2F8%2F1bPn4%2FP1N5%2F1P1PBPPP%2FR1BQK1NR%20b%20KQ%20-%200%208
